ticker,entry_ts,side,entry_c,fair_for_side,spread_c,baseline_c,btc_dist_signed_pct,btc_dist_abs_pct,session_age_s,btc_5m_move,btc_15m_move,aligned_with_btc5m,hour_utc,exit_reason,exit_c,fill_at_s,net_c
KXBTC15M-26MAR291000-00,1774792020,yes,44,66,22,46,0.0635,0.0635,120,-22.07,49.39,0,13,SL,24,120,-23.51
KXBTC15M-26MAR290945-45,1774791120,yes,53,62,4,53,0.0436,0.0436,120,0.00,-16.04,0,13,SL,44,240,-13.16
KXBTC15M-26MAR290930-30,1774790220,yes,58,74,12,58,0.0927,0.0927,120,33.22,-196.69,1,13,TP,88,420,27.56
KXBTC15M-26MAR290915-15,1774789320,yes,46,72,26,51,0.0494,0.0494,120,-50.86,22.46,0,13,SL,35,180,-14.97
KXBTC15M-26MAR290845-45,1774787520,yes,56,75,18,56,0.0669,0.0669,120,5.70,-47.36,1,12,SL,26,120,-33.61
KXBTC15M-26MAR290830-30,1774786620,yes,38,85,43,38,0.1079,0.1079,120,23.88,-19.80,1,12,SL,25,240,-16.49
KXBTC15M-26MAR290815-15,1774785720,yes,46,68,22,53,0.1152,0.1152,120,-4.11,-104.96,0,12,SL,33,180,-16.91
KXBTC15M-26MAR290745-45,1774783920,yes,58,70,10,58,0.1284,0.1284,120,39.24,90.58,1,11,SL,35,60,-26.93
KXBTC15M-26MAR290730-30,1774783020,yes,52,66,14,53,0.0991,0.0991,120,-34.39,272.80,0,11,SL,33,60,-22.91
KXBTC15M-26MAR290715-15,1774782120,yes,58,75,9,58,0.0695,0.0695,120,-37.71,-37.71,0,11,TP,88,180,27.56
KXBTC15M-26MAR290700-00,1774781220,yes,71,83,5,71,0.1090,0.1090,120,38.56,66.66,1,10,SL,57,120,-17.84
KXBTC15M-26MAR290645-45,1774780320,yes,42,68,24,42,0.0406,0.0406,120,0.00,-87.57,0,10,SL,19,120,-26.21
KXBTC15M-26MAR290630-30,1774779420,yes,75,96,20,75,0.1452,0.1452,120,0.00,-7.28,0,10,SL,61,60,-17.64
KXBTC15M-26MAR290615-15,1774778520,yes,20,45,25,24,-0.0125,0.0125,120,-62.72,-16.90,0,10,SL,8,180,-13.84
KXBTC15M-26MAR290600-00,1774777620,yes,66,80,4,66,0.0791,0.0791,120,0.00,-74.41,0,9,TP,96,600,28.16
KXBTC15M-26MAR290545-45,1774776720,yes,62,75,11,62,0.0590,0.0590,120,11.01,-54.59,1,9,SL,48,60,-18.10
KXBTC15M-26MAR290530-30,1774775820,yes,60,96,28,60,0.1423,0.1423,120,46.08,1.26,1,9,SL,37,180,-26.96
KXBTC15M-26MAR290515-15,1774774920,yes,49,74,22,49,0.0603,0.0603,120,0.00,24.16,0,9,SL,12,240,-39.78
KXBTC15M-26MAR290500-00,1774774140,yes,42,87,45,44,0.0964,0.0964,240,59.85,59.85,1,8,SL,33,120,-12.87
KXBTC15M-26MAR290445-45,1774773120,yes,66,81,15,71,0.1002,0.1002,120,21.39,38.32,1,8,TP,96,420,28.16
KXBTC15M-26MAR290430-30,1774772220,yes,49,74,24,49,0.0788,0.0788,120,-17.28,-24.25,0,8,SL,34,180,-18.95
KXBTC15M-26MAR290415-15,1774771320,yes,53,78,25,57,0.0852,0.0852,120,-30.62,19.36,0,8,SL,39,60,-18.08
KXBTC15M-26MAR290400-00,1774770420,yes,38,78,40,45,0.1074,0.1074,120,44.11,-21.59,1,7,TP,68,180,26.83
KXBTC15M-26MAR290345-45,1774769520,yes,66,78,12,71,0.0962,0.0962,120,5.75,101.82,1,7,SL,35,180,-34.80
KXBTC15M-26MAR290330-30,1774768620,yes,52,58,3,52,0.0358,0.0358,120,0.00,-50.39,0,7,SL,43,60,-13.15
KXBTC15M-26MAR290315-15,1774767720,yes,11,29,18,13,-0.0972,0.0972,120,-125.99,-73.90,0,7,SL,1,360,-10.78
KXBTC15M-26MAR290300-00,1774766820,yes,49,75,23,49,0.1082,0.1082,120,0.00,-14.47,0,6,TP,79,360,27.09
KXBTC15M-26MAR290245-45,1774765920,yes,71,80,4,71,0.1393,0.1393,120,63.64,-126.55,1,6,SL,60,240,-14.79
KXBTC15M-26MAR290230-30,1774765020,yes,52,75,21,52,0.0734,0.0734,120,-10.32,36.37,0,6,SL,32,180,-23.88
KXBTC15M-26MAR290215-15,1774764120,yes,57,79,17,57,0.0916,0.0916,120,0.00,134.85,0,6,TP,87,240,27.49
KXBTC15M-26MAR290200-00,1774763220,yes,48,77,29,52,0.0749,0.0749,120,-12.60,64.04,0,5,SL,21,120,-30.37
KXBTC15M-26MAR290145-45,1774762380,yes,50,90,40,57,0.0994,0.0994,180,55.12,-49.52,1,5,SL,29,180,-24.77
KXBTC15M-26MAR290130-30,1774761420,yes,27,82,53,27,0.0819,0.0819,120,-10.57,-30.42,0,5,TP,57,180,26.90
KXBTC15M-26MAR290115-15,1774760520,yes,44,81,37,51,0.0820,0.0820,120,-23.23,-61.71,0,5,SL,34,240,-13.92
KXBTC15M-26MAR290100-00,1774759620,yes,30,70,40,38,0.0662,0.0662,120,0.00,-12.57,0,4,SL,16,480,-16.79
KXBTC15M-26MAR290045-45,1774758720,yes,38,68,30,47,0.0736,0.0736,120,-5.33,-52.62,0,4,SL,25,480,-16.49
KXBTC15M-26MAR290030-30,1774758000,no,67,77,0,33,-0.0903,0.0903,300,-106.76,-77.26,1,4,TP,97,300,28.25
KXBTC15M-26MAR290015-15,1774757220,yes,42,75,33,52,0.1084,0.1084,420,69.60,54.69,1,4,SL,31,420,-14.80
KXBTC15M-26MAR290000-00,1774756020,yes,30,59,29,37,0.0453,0.0453,120,-14.33,-163.79,0,3,SL,20,300,-13.04
KXBTC15M-26MAR282345-45,1774755360,yes,16,59,43,51,0.0388,0.0388,360,-99.86,-76.73,0,3,SL,1,360,-16.04
KXBTC15M-26MAR282315-15,1774753320,yes,54,89,33,54,0.1225,0.1225,120,28.78,96.95,1,3,SL,38,120,-20.05
KXBTC15M-26MAR282300-00,1774752420,yes,46,74,28,47,0.0922,0.0922,120,-1.59,104.81,0,2,SL,33,60,-16.91
KXBTC15M-26MAR282245-45,1774751520,yes,20,55,35,26,0.0187,0.0187,120,-71.14,-9.63,0,2,SL,10,240,-12.00
KXBTC15M-26MAR282230-30,1774750620,yes,40,73,33,44,0.0876,0.0876,120,4.24,46.05,1,2,TP,70,360,26.85
KXBTC15M-26MAR282215-15,1774749720,yes,52,72,20,54,0.0891,0.0891,120,65.02,101.64,1,2,TP,82,600,27.22
KXBTC15M-26MAR282200-00,1774748820,yes,42,75,33,46,0.0806,0.0806,120,0.00,-56.91,0,1,SL,24,60,-21.49
KXBTC15M-26MAR282145-45,1774747920,yes,42,72,28,42,0.0683,0.0683,120,-79.99,-30.11,0,1,SL,33,60,-12.87
KXBTC15M-26MAR282130-30,1774747020,yes,57,75,17,57,0.0919,0.0919,120,36.78,69.46,1,1,SL,43,60,-18.12
KXBTC15M-26MAR282115-15,1774746120,yes,57,79,21,57,0.1069,0.1069,120,36.11,81.11,1,1,TP,87,240,27.49
KXBTC15M-26MAR282100-00,1774745220,yes,53,73,19,53,0.0895,0.0895,120,-29.47,17.90,0,0,TP,83,240,27.27
KXBTC15M-26MAR282045-45,1774744320,yes,62,70,2,62,0.0727,0.0727,120,25.84,-53.61,1,0,SL,31,360,-34.75
KXBTC15M-26MAR282030-30,1774743420,yes,55,89,33,55,0.1275,0.1275,120,-14.58,-30.72,0,0,SL,17,300,-41.12
KXBTC15M-26MAR282015-15,1774743000,yes,60,87,27,65,0.1196,0.1196,600,-66.35,15.79,0,0,TP,90,120,27.69
KXBTC15M-26MAR282000-00,1774741620,yes,30,67,37,34,0.0787,0.0787,120,0.00,29.05,0,23,SL,14,60,-18.65
KXBTC15M-26MAR281945-45,1774740780,yes,66,79,7,66,0.1348,0.1348,180,52.24,48.27,1,23,TP,96,540,28.16
KXBTC15M-26MAR281930-30,1774739820,yes,32,61,29,37,0.0549,0.0549,120,36.70,-336.34,1,23,SL,21,180,-14.15
KXBTC15M-26MAR281915-15,1774738920,yes,24,65,41,28,0.0470,0.0470,120,-25.42,-6.10,0,23,SL,10,180,-16.16
KXBTC15M-26MAR281900-00,1774738380,yes,70,86,16,74,0.1114,0.1114,480,0.00,-24.68,0,22,TP,100,360,28.53
KXBTC15M-26MAR281845-45,1774737120,yes,62,75,13,63,0.1078,0.1078,120,-21.15,142.50,0,22,SL,52,60,-14.10
KXBTC15M-26MAR281830-30,1774736220,yes,44,66,22,46,0.0505,0.0505,120,-24.49,-28.03,0,22,TP,74,120,26.93
KXBTC15M-26MAR281815-15,1774735380,yes,28,73,45,35,0.0642,0.0642,180,21.96,-182.12,1,22,TP,58,300,26.88
KXBTC15M-26MAR281800-00,1774734420,yes,15,90,75,15,0.0694,0.0694,120,0.00,10.49,0,21,SL,5,180,-11.36
KXBTC15M-26MAR281745-45,1774733520,yes,56,97,41,57,0.1306,0.1306,120,0.00,0.00,0,21,SL,43,300,-17.13
KXBTC15M-26MAR281730-30,1774732620,yes,42,91,49,51,0.1106,0.1106,120,37.59,-66.08,1,21,SL,33,360,-12.87
KXBTC15M-26MAR281715-15,1774731720,yes,33,75,42,37,0.0550,0.0550,120,-30.81,-36.71,0,21,SL,10,300,-25.43
KXBTC15M-26MAR281700-00,1774730880,yes,72,87,10,72,0.1278,0.1278,180,-44.04,-15.81,0,20,SL,61,60,-14.74
KXBTC15M-26MAR281645-45,1774729980,yes,60,91,15,60,0.1431,0.1431,180,-4.75,-61.98,0,20,TP,90,300,27.69
KXBTC15M-26MAR281630-30,1774729020,yes,62,90,28,62,0.1378,0.1378,120,24.12,34.57,1,20,SL,24,180,-41.44
KXBTC15M-26MAR281615-15,1774728180,yes,79,89,7,79,0.1428,0.1428,180,93.86,85.79,1,20,PRE_EXP,100,660,19.84
KXBTC15M-26MAR281600-00,1774727220,yes,57,92,33,57,0.1293,0.1293,120,0.00,52.08,0,19,SL,39,180,-22.05
KXBTC15M-26MAR281545-45,1774726320,yes,60,65,1,60,0.0354,0.0354,120,-25.82,9.88,0,19,TP,90,480,27.69
KXBTC15M-26MAR281530-30,1774725420,yes,41,66,18,41,0.0426,0.0426,120,-63.70,-133.21,0,19,TP,71,480,26.87
KXBTC15M-26MAR281515-15,1774724520,yes,36,91,53,36,0.1255,0.1255,120,0.00,27.33,0,19,TP,66,120,26.82
KXBTC15M-26MAR281500-00,1774723620,yes,32,75,43,36,0.0644,0.0644,120,24.28,26.08,1,18,SL,21,360,-14.15
KXBTC15M-26MAR281445-45,1774722720,yes,42,75,33,42,0.0672,0.0672,120,-5.69,-43.22,0,18,SL,32,180,-13.84
KXBTC15M-26MAR281430-30,1774721820,yes,46,74,28,48,0.0904,0.0904,120,0.20,93.18,1,18,SL,28,60,-21.71
KXBTC15M-26MAR281415-15,1774720920,yes,54,72,18,54,0.0817,0.0817,120,65.71,37.23,1,18,TP,84,120,27.32
KXBTC15M-26MAR281400-00,1774720020,yes,30,68,38,36,0.0646,0.0646,120,-42.32,40.92,0,17,TP,60,540,26.85
KXBTC15M-26MAR281345-45,1774719120,yes,34,60,26,38,0.0353,0.0353,120,-71.40,-138.16,0,17,SL,19,60,-18.08
KXBTC15M-26MAR281330-30,1774718220,yes,34,77,43,38,0.0712,0.0712,120,-5.27,-51.23,0,17,SL,21,60,-16.20
KXBTC15M-26MAR281315-15,1774717320,yes,51,86,34,51,0.1288,0.1288,120,30.22,52.70,1,17,TP,81,240,27.17
KXBTC15M-26MAR281300-00,1774716420,yes,51,70,16,51,0.0752,0.0752,120,-42.02,-123.47,0,16,SL,32,180,-22.88
KXBTC15M-26MAR281245-45,1774715520,yes,28,53,25,31,0.0104,0.0104,120,-47.09,-1.82,0,16,SL,18,60,-12.86
KXBTC15M-26MAR281230-30,1774714620,yes,55,67,12,56,0.0915,0.0915,120,-25.55,38.48,0,16,TP,85,480,27.38
KXBTC15M-26MAR281215-15,1774713720,yes,42,60,18,49,0.0536,0.0536,120,28.42,-63.00,1,16,SL,14,120,-30.89
KXBTC15M-26MAR281200-00,1774712820,yes,42,66,24,47,0.0915,0.0915,120,71.42,17.14,1,15,SL,31,180,-14.80
KXBTC15M-26MAR281145-45,1774711920,yes,50,65,15,53,0.0912,0.0912,120,6.78,-12.50,1,15,SL,24,540,-29.54
KXBTC15M-26MAR281115-15,1774710120,yes,42,60,18,46,0.0433,0.0433,120,37.05,-143.06,1,15,TP,72,300,26.88
KXBTC15M-26MAR281100-00,1774709580,no,43,74,6,57,-0.0673,0.0673,480,-64.29,77.23,1,14,TP,73,0,26.90
KXBTC15M-26MAR281045-45,1774708320,yes,46,65,19,46,0.1012,0.1012,120,0.00,60.36,0,14,SL,14,240,-34.92
KXBTC15M-26MAR281030-30,1774707420,yes,45,61,13,45,0.0847,0.0847,120,-10.79,-11.32,0,14,TP,75,240,26.95
KXBTC15M-26MAR281015-15,1774706520,yes,32,52,20,36,0.0186,0.0186,120,-88.84,-88.84,0,14,TP,62,240,26.83
KXBTC15M-26MAR281000-00,1774706280,no,65,77,23,35,-0.0876,0.0876,780,0.00,-68.04,0,13,TP,95,0,28.07
KXBTC15M-26MAR280930-30,1774703820,yes,39,62,20,39,0.0456,0.0456,120,-9.26,13.32,0,13,SL,28,60,-14.64
KXBTC15M-26MAR280915-15,1774702920,yes,59,76,12,59,0.1155,0.1155,120,143.77,143.77,1,13,SL,49,120,-14.14
KXBTC15M-26MAR280900-00,1774702020,yes,49,58,2,49,0.0282,0.0282,120,-0.53,-129.82,0,12,TP,79,240,27.09
KXBTC15M-26MAR280845-45,1774701120,yes,20,88,68,31,0.1043,0.1043,120,0.00,0.00,0,12,SL,11,120,-11.08
KXBTC15M-26MAR280815-15,1774699320,yes,44,77,32,44,0.0668,0.0668,120,20.41,35.25,1,12,SL,32,60,-15.86
KXBTC15M-26MAR280800-00,1774698420,yes,34,69,35,36,0.0443,0.0443,120,0.00,0.00,0,11,TP,64,120,26.82
KXBTC15M-26MAR280745-45,1774697520,yes,48,69,21,50,0.0573,0.0573,120,0.00,52.07,0,11,SL,38,60,-14.06
KXBTC15M-26MAR280730-30,1774696620,yes,58,84,26,59,0.1083,0.1083,120,-4.58,54.78,0,11,TP,88,480,27.56
KXBTC15M-26MAR280715-15,1774695720,yes,51,70,18,51,0.0393,0.0393,120,0.00,5.09,0,11,SL,35,60,-19.98
KXBTC15M-26MAR280700-00,1774694820,yes,51,81,29,51,0.0787,0.0787,120,34.98,-100.12,1,10,SL,36,120,-19.01
KXBTC15M-26MAR280645-45,1774694160,yes,64,100,28,64,0.1224,0.1224,360,-92.14,-92.14,0,10,SL,45,120,-23.04
KXBTC15M-26MAR280615-15,1774692120,yes,44,72,28,44,0.0556,0.0556,120,-25.32,43.04,0,10,TP,74,120,26.93
KXBTC15M-26MAR280600-00,1774691220,yes,48,63,8,48,0.0298,0.0298,120,-40.66,-122.34,0,9,SL,23,180,-28.48
KXBTC15M-26MAR280545-45,1774690320,yes,43,90,46,43,0.0839,0.0839,120,22.50,22.50,1,9,SL,23,60,-23.45
KXBTC15M-26MAR280530-30,1774689420,yes,25,86,55,25,0.0669,0.0669,120,0.00,-39.06,0,9,TP,55,240,26.95
KXBTC15M-26MAR280515-15,1774688520,yes,46,80,34,50,0.0568,0.0568,120,0.00,-63.84,0,9,SL,32,60,-17.87
KXBTC15M-26MAR280500-00,1774687620,yes,48,90,35,48,0.1056,0.1056,120,-45.16,-35.43,0,8,SL,36,240,-16.01
KXBTC15M-26MAR280445-45,1774687380,no,49,97,3,51,-0.0537,0.0537,780,-45.16,-35.43,1,8,TP,79,0,27.09
KXBTC15M-26MAR280430-30,1774685820,yes,65,85,19,65,0.0834,0.0834,120,-16.84,-51.88,0,8,TP,95,540,28.07
KXBTC15M-26MAR280415-15,1774684920,yes,17,72,54,17,0.0475,0.0475,120,0.00,87.31,0,8,SL,7,420,-11.63
KXBTC15M-26MAR280400-00,1774684020,yes,47,90,40,47,0.0768,0.0768,120,6.62,-13.91,1,7,TP,77,300,27.02
KXBTC15M-26MAR280345-45,1774683120,yes,46,92,46,49,0.0959,0.0959,120,5.49,46.13,1,7,SL,37,300,-13.02
KXBTC15M-26MAR280330-30,1774682220,yes,44,75,31,44,0.0475,0.0475,120,0.00,11.56,0,7,TP,74,120,26.93
KXBTC15M-26MAR280315-15,1774681320,yes,42,79,37,46,0.0639,0.0639,120,21.28,4.43,1,7,SL,30,240,-15.76
KXBTC15M-26MAR280300-00,1774680960,no,55,67,27,45,-0.0191,0.0191,660,-16.85,-31.72,1,6,TP,85,0,27.38
KXBTC15M-26MAR280245-45,1774679520,yes,52,68,12,52,0.0370,0.0370,120,0.00,10.96,0,6,SL,38,120,-18.06
KXBTC15M-26MAR280215-15,1774677720,yes,69,85,13,69,0.0787,0.0787,120,12.20,31.71,1,6,SL,34,60,-38.70
KXBTC15M-26MAR280200-00,1774676820,yes,81,91,9,81,0.1108,0.1108,120,24.51,-19.36,1,5,PRE_EXP,100,720,17.92
KXBTC15M-26MAR280145-45,1774675920,yes,48,84,28,48,0.0720,0.0720,120,-6.78,114.14,0,5,SL,37,420,-15.03
KXBTC15M-26MAR280130-30,1774675020,yes,58,75,15,58,0.0446,0.0446,120,7.86,-46.01,1,5,SL,49,60,-13.15
KXBTC15M-26MAR280115-15,1774674120,yes,57,89,32,63,0.1064,0.1064,120,21.65,-2.73,1,5,SL,37,180,-24.00
KXBTC15M-26MAR280100-00,1774673220,yes,74,87,11,74,0.0972,0.0972,120,0.00,0.00,0,4,SL,60,180,-17.70
KXBTC15M-26MAR280045-45,1774672320,yes,62,82,18,62,0.0888,0.0888,120,0.00,97.33,0,4,SL,53,60,-13.09
KXBTC15M-26MAR280030-30,1774671420,yes,59,98,36,59,0.1481,0.1481,120,50.58,5.38,1,4,TP,89,120,27.62
KXBTC15M-26MAR280015-15,1774670580,yes,36,76,40,40,0.0507,0.0507,180,-21.20,-28.29,0,4,SL,23,240,-16.35
KXBTC15M-26MAR280000-00,1774669620,yes,50,78,22,50,0.0704,0.0704,120,34.44,81.14,1,3,SL,33,120,-20.92
KXBTC15M-26MAR272345-45,1774668720,yes,51,76,24,51,0.0665,0.0665,120,1.43,1.43,1,3,TP,81,360,27.17
KXBTC15M-26MAR272330-30,1774667820,yes,56,79,23,56,0.0977,0.0977,120,-11.42,105.96,0,3,TP,86,480,27.43
KXBTC15M-26MAR272315-15,1774667040,yes,72,83,1,72,0.1500,0.1500,240,49.66,100.67,1,3,PRE_EXP,100,600,26.59
KXBTC15M-26MAR272300-00,1774666020,yes,32,58,26,36,0.0379,0.0379,120,-4.11,72.05,0,2,TP,62,360,26.83
KXBTC15M-26MAR272245-45,1774665120,yes,24,32,6,24,-0.1011,0.1011,120,-134.68,-113.20,0,2,SL,13,360,-13.39
KXBTC15M-26MAR272145-45,1774661520,yes,65,84,8,65,0.1433,0.1433,120,0.00,73.49,0,1,SL,52,180,-17.04
KXBTC15M-26MAR272130-30,1774660620,yes,64,79,13,64,0.1291,0.1291,120,-15.38,-185.13,0,1,TP,94,300,27.99
KXBTC15M-26MAR272115-15,1774659720,yes,24,47,23,28,-0.0129,0.0129,120,-65.01,-102.68,0,1,SL,13,120,-13.39
KXBTC15M-26MAR272100-00,1774658820,yes,56,75,18,56,0.1000,0.1000,120,53.70,-5.67,1,0,SL,47,60,-13.17
KXBTC15M-26MAR272030-30,1774657020,yes,70,78,4,70,0.1096,0.1096,120,-18.68,-50.42,0,0,TP,100,660,28.53
KXBTC15M-26MAR272015-15,1774656120,yes,34,63,29,35,0.0441,0.0441,120,-4.35,22.76,0,0,TP,64,120,26.82
KXBTC15M-26MAR272000-00,1774655400,yes,68,90,2,68,0.1424,0.1424,300,8.23,151.79,1,23,TP,98,420,28.34
KXBTC15M-26MAR271945-45,1774654320,yes,47,68,21,50,0.0709,0.0709,120,-11.31,89.25,0,23,TP,77,360,27.02
KXBTC15M-26MAR271930-30,1774653420,yes,42,71,29,45,0.0814,0.0814,120,92.05,45.95,1,23,TP,72,360,26.88
KXBTC15M-26MAR271915-15,1774652520,yes,58,79,19,58,0.1137,0.1137,120,5.16,-18.67,1,23,SL,36,120,-25.96
KXBTC15M-26MAR271900-00,1774651620,yes,50,78,26,50,0.1164,0.1164,120,143.30,55.40,1,22,SL,33,360,-20.92
KXBTC15M-26MAR271845-45,1774650720,yes,69,81,5,69,0.1179,0.1179,120,61.06,22.98,1,22,SL,39,240,-33.83
KXBTC15M-26MAR271830-30,1774649820,yes,48,63,13,48,0.0422,0.0422,120,-7.44,-70.97,0,22,SL,39,420,-13.08
KXBTC15M-26MAR271815-15,1774648920,yes,48,74,26,48,0.0757,0.0757,120,-67.48,-66.00,0,22,SL,37,180,-15.03
KXBTC15M-26MAR271800-00,1774648020,yes,56,75,19,57,0.0912,0.0912,120,76.55,-51.92,1,21,SL,39,60,-21.06
KXBTC15M-26MAR271745-45,1774647120,yes,57,81,24,58,0.1213,0.1213,120,13.19,42.46,1,21,SL,36,240,-24.97
KXBTC15M-26MAR271730-30,1774646220,yes,48,65,15,48,0.0705,0.0705,120,26.38,91.74,1,21,SL,36,120,-16.01
KXBTC15M-26MAR271715-15,1774645320,yes,52,70,15,52,0.0960,0.0960,120,-31.11,154.26,0,21,TP,82,180,27.22
KXBTC15M-26MAR271700-00,1774644420,yes,57,66,4,57,0.0728,0.0728,120,-32.37,22.82,0,20,TP,87,120,27.49
KXBTC15M-26MAR271645-45,1774643520,yes,46,62,15,46,0.0545,0.0545,120,-49.81,-177.96,0,20,SL,36,180,-14.00
KXBTC15M-26MAR271630-30,1774642620,yes,68,80,9,68,0.1343,0.1343,120,9.69,-32.22,1,20,SL,50,60,-21.97
KXBTC15M-26MAR271615-15,1774641720,yes,42,63,15,42,0.0518,0.0518,120,85.99,161.98,1,20,SL,22,420,-23.39
KXBTC15M-26MAR271600-00,1774640820,yes,38,67,29,41,0.0682,0.0682,120,-38.17,-37.47,0,19,TP,68,420,26.83
KXBTC15M-26MAR271545-45,1774639920,yes,64,74,4,64,0.1268,0.1268,120,71.63,126.53,1,19,SL,33,540,-34.78
KXBTC15M-26MAR271515-15,1774638240,yes,34,52,10,34,0.0114,0.0114,240,-74.57,-30.02,0,19,SL,23,60,-14.31
KXBTC15M-26MAR271500-00,1774637760,yes,63,76,8,63,0.1264,0.1264,660,-51.34,24.72,0,18,TP,93,120,27.91
KXBTC15M-26MAR271430-30,1774635840,no,14,47,33,65,0.0102,0.0102,540,-192.27,-145.30,1,18,TP,44,60,27.43
KXBTC15M-26MAR271415-15,1774634520,yes,53,64,11,53,0.0983,0.0983,120,35.37,-32.09,1,18,TP,83,300,27.27
KXBTC15M-26MAR271400-00,1774633740,no,39,47,13,61,0.0220,0.0220,240,11.29,-226.13,0,17,TP,69,480,26.84
KXBTC15M-26MAR271345-45,1774632780,no,49,63,1,51,-0.1107,0.1107,180,-144.46,-363.28,1,17,TP,79,540,27.09
KXBTC15M-26MAR271330-30,1774631940,no,32,56,6,68,-0.0517,0.0517,240,-50.48,63.36,1,17,TP,62,60,26.83
KXBTC15M-26MAR271315-15,1774630920,yes,48,61,13,50,0.1034,0.1034,120,81.20,-72.57,1,17,TP,78,300,27.05
KXBTC15M-26MAR271300-00,1774630080,no,27,39,4,73,0.1019,0.1019,180,197.87,98.14,0,16,TP,57,180,26.90
KXBTC15M-26MAR271245-45,1774629240,yes,39,58,19,45,0.0608,0.0608,240,161.21,-16.47,1,16,SL,11,240,-30.62
KXBTC15M-26MAR271230-30,1774628220,yes,30,42,12,33,-0.0912,0.0912,120,-84.38,-197.58,0,16,TP,60,240,26.85
KXBTC15M-26MAR271215-15,1774627320,yes,22,48,26,27,-0.0250,0.0250,120,-29.21,-277.21,0,16,SL,9,240,-15.00
KXBTC15M-26MAR271130-30,1774624740,no,56,67,1,44,-0.1171,0.1171,240,-103.32,-79.66,1,15,TP,86,120,27.43
KXBTC15M-26MAR271115-15,1774623720,yes,50,59,9,53,0.0785,0.0785,120,45.14,355.01,1,15,SL,30,300,-23.81
KXBTC15M-26MAR271100-00,1774622820,yes,39,53,14,40,0.0235,0.0235,120,19.75,89.07,1,14,TP,69,240,26.84
KXBTC15M-26MAR271030-30,1774621020,no,42,48,3,58,0.0187,0.0187,120,-129.30,73.52,1,14,TP,72,180,26.88
KXBTC15M-26MAR271015-15,1774620120,yes,50,62,12,57,0.1071,0.1071,120,107.75,-326.82,1,14,TP,80,240,27.13
KXBTC15M-26MAR270945-45,1774618980,no,70,90,7,30,-0.1449,0.1449,780,186.21,-129.57,0,13,PRE_EXP,99,60,27.43
KXBTC15M-26MAR270915-15,1774616520,yes,58,70,6,58,0.1231,0.1231,120,76.88,48.47,1,13,SL,39,360,-23.04
KXBTC15M-26MAR270900-00,1774615740,no,35,68,12,65,-0.0934,0.0934,240,-113.35,42.39,1,12,TP,65,0,26.81
KXBTC15M-26MAR270845-45,1774614720,yes,50,70,12,50,0.0986,0.0986,120,-65.05,-110.45,0,12,SL,26,180,-27.64
KXBTC15M-26MAR270830-30,1774613820,yes,56,71,14,56,0.0799,0.0799,120,-20.91,-5.19,0,12,SL,43,60,-17.13
KXBTC15M-26MAR270815-15,1774612920,yes,40,58,18,46,0.0347,0.0347,120,5.12,-31.76,1,12,SL,29,180,-14.70
KXBTC15M-26MAR270800-00,1774612140,yes,51,71,1,51,0.1299,0.1299,240,87.31,79.66,1,11,SL,33,180,-21.92
KXBTC15M-26MAR270745-45,1774611120,yes,42,57,15,51,0.0939,0.0939,120,13.60,87.60,1,11,SL,32,420,-13.84
KXBTC15M-26MAR270730-30,1774610220,no,36,42,6,64,0.1018,0.1018,120,103.48,208.75,0,11,SL,27,120,-12.54
KXBTC15M-26MAR270715-15,1774609320,yes,39,47,5,39,-0.0399,0.0399,120,45.33,-468.30,1,11,SL,18,480,-24.11
KXBTC15M-26MAR270700-00,1774608420,yes,34,45,5,34,-0.0569,0.0569,120,-64.92,-818.56,0,10,SL,24,120,-13.36
KXBTC15M-26MAR270615-15,1774606020,yes,32,64,18,32,0.0426,0.0426,420,-92.60,-92.60,0,10,TP,62,300,26.83
KXBTC15M-26MAR270600-00,1774604820,yes,63,73,3,63,0.1362,0.1362,120,0.00,10.24,0,9,TP,93,420,27.91
KXBTC15M-26MAR270545-45,1774604340,no,64,78,17,36,-0.1352,0.1352,540,10.24,10.24,0,9,TP,94,0,27.99
KXBTC15M-26MAR270530-30,1774603020,no,37,43,5,63,0.0679,0.0679,120,182.14,-127.65,0,9,SL,21,180,-19.26
KXBTC15M-26MAR270515-15,1774602120,yes,40,52,12,43,0.0211,0.0211,120,-38.39,129.67,0,9,SL,28,60,-15.66
KXBTC15M-26MAR270445-45,1774600320,yes,50,57,7,51,0.0410,0.0410,120,-131.73,-219.25,0,8,SL,2,240,-49.94
KXBTC15M-26MAR270430-30,1774599780,no,48,81,1,52,-0.1377,0.1377,480,-112.03,-202.27,1,8,TP,78,0,27.05
KXBTC15M-26MAR270415-15,1774598820,yes,62,75,1,62,0.1342,0.1342,420,-64.96,-52.48,0,8,SL,51,180,-15.10
KXBTC15M-26MAR270400-00,1774597620,yes,51,58,3,51,0.0443,0.0443,120,-14.31,-317.01,0,7,SL,33,120,-21.92
KXBTC15M-26MAR270345-45,1774596720,yes,48,59,11,49,0.0338,0.0338,120,0.00,90.73,0,7,SL,11,120,-39.71
KXBTC15M-26MAR270330-30,1774595820,yes,46,61,13,46,0.0423,0.0423,120,-25.25,122.45,0,7,TP,76,240,26.98
KXBTC15M-26MAR270315-15,1774594920,yes,58,89,27,58,0.1069,0.1069,120,-2.42,-79.00,0,7,SL,38,360,-24.01
KXBTC15M-26MAR270300-00,1774594020,yes,34,89,47,34,0.1008,0.1008,120,0.00,-36.74,0,6,SL,21,60,-16.20
