ticker,side,entry_c,fair_for_side,spread_c,baseline_c,mfe_c,mae_c,mfe_at_s,mae_at_s,final_bid_c,settled_yes,btc_dist_pct,closed_full,closed_half,closed_min,directional
KXBTC15M-26APR050030-30,yes,53,70,15,53,100,39,660,60,100,1,0.0310,1,1,1,1
KXBTC15M-26APR050015-15,yes,40,86,46,43,58,0,180,660,0,0,0.0428,0,0,1,1
KXBTC15M-26APR050000-00,yes,47,74,20,47,54,0,0,720,0,0,0.0300,0,0,0,1
KXBTC15M-26APR042330-30,yes,66,75,8,66,84,38,720,300,84,1,0.0526,1,1,1,1
KXBTC15M-26APR042315-15,yes,45,66,20,45,70,1,60,720,1,0,0.0345,1,1,1,1
KXBTC15M-26APR042300-00,yes,47,59,11,47,100,34,720,60,100,1,0.0207,1,1,1,1
KXBTC15M-26APR042245-45,yes,65,86,4,65,98,56,420,120,98,1,0.0692,1,1,1,1
KXBTC15M-26APR042215-15,no,72,90,12,28,100,72,660,0,100,0,0.0934,1,1,1,1
KXBTC15M-26APR042200-00,yes,51,78,15,51,77,29,360,300,77,1,0.0448,1,1,1,1
KXBTC15M-26APR042145-45,no,66,76,7,34,100,66,660,0,100,0,0.0545,1,1,1,1
KXBTC15M-26APR042130-30,no,62,79,15,38,100,62,240,0,100,0,0.0411,1,1,1,1
KXBTC15M-26APR042115-15,yes,78,92,9,78,92,7,720,540,92,1,0.0931,1,1,1,1
KXBTC15M-26APR042100-00,no,62,73,14,38,100,62,420,0,100,0,0.0268,1,1,1,1
KXBTC15M-26APR042045-45,yes,59,64,5,59,100,50,720,180,100,1,0.0268,1,1,1,1
KXBTC15M-26APR042030-30,no,56,82,3,44,97,56,120,0,97,0,0.0314,1,1,1,1
KXBTC15M-26APR042015-15,yes,50,63,5,50,58,0,0,720,0,0,0.0258,0,1,1,1
KXBTC15M-26APR042000-00,yes,47,86,39,52,98,33,720,240,98,1,0.0706,1,1,1,1
KXBTC15M-26APR041945-45,no,39,78,8,61,100,39,240,0,100,0,0.0312,1,1,1,1
KXBTC15M-26APR041930-30,no,57,87,3,43,100,57,240,0,100,0,0.0510,1,1,1,1
KXBTC15M-26APR041915-15,no,54,74,10,46,100,47,600,360,100,0,0.0543,1,1,1,1
KXBTC15M-26APR041900-00,yes,48,56,8,49,48,1,0,720,1,0,0.0177,0,0,0,0
KXBTC15M-26APR041845-45,yes,39,61,22,43,39,0,0,720,0,0,0.0304,0,0,0,0
KXBTC15M-26APR041830-30,yes,71,93,9,71,100,60,600,240,100,1,0.1195,1,1,1,1
KXBTC15M-26APR041815-15,yes,41,71,18,41,87,39,600,180,85,1,0.0487,1,1,1,1
KXBTC15M-26APR041800-00,yes,82,98,16,82,100,82,600,0,100,1,0.1078,1,1,1,1
KXBTC15M-26APR041745-45,no,51,63,12,49,63,0,60,720,0,1,0.0187,1,1,1,1
KXBTC15M-26APR041730-30,yes,57,68,11,58,100,56,720,60,100,1,0.0261,1,1,1,1
KXBTC15M-26APR041715-15,yes,62,74,11,62,71,0,480,720,0,0,0.0423,0,1,1,1
KXBTC15M-26APR041700-00,no,59,75,14,41,99,59,240,0,99,0,0.0276,1,1,1,1
KXBTC15M-26APR041645-45,no,51,62,3,49,66,0,60,660,0,1,0.0179,1,1,1,1
KXBTC15M-26APR041630-30,no,30,44,14,65,30,0,0,720,0,1,0.0118,0,0,0,0
KXBTC15M-26APR041615-15,yes,50,55,4,50,51,0,0,600,0,0,0.0186,0,0,0,1
KXBTC15M-26APR041600-00,yes,56,68,12,56,86,2,480,720,2,0,0.0638,1,1,1,1
KXBTC15M-26APR041545-45,no,59,69,1,41,100,43,720,360,100,0,0.0701,1,1,1,1
KXBTC15M-26APR041530-30,yes,26,36,10,28,32,0,60,480,1,0,0.0432,0,1,0,1
KXBTC15M-26APR041515-15,yes,68,100,7,68,100,68,360,0,100,1,0.1195,1,1,1,1
KXBTC15M-26APR041500-00,yes,38,70,29,38,81,38,480,0,44,0,0.0272,1,1,1,1
KXBTC15M-26APR041445-45,yes,38,62,24,38,38,0,0,720,0,0,0.0126,0,0,0,0
KXBTC15M-26APR041430-30,no,26,34,8,73,38,2,300,660,15,1,0.0237,1,1,1,1
KXBTC15M-26APR041415-15,yes,24,41,17,29,27,2,120,360,2,0,0.0102,0,0,0,1
KXBTC15M-26APR041400-00,yes,49,56,7,50,97,43,720,480,97,1,0.0175,1,1,1,1
KXBTC15M-26APR041345-45,yes,36,43,7,36,37,0,60,660,0,0,0.0219,0,0,0,1
KXBTC15M-26APR041330-30,no,46,55,4,54,68,0,120,600,0,1,0.0165,1,1,1,1
KXBTC15M-26APR041315-15,no,79,85,0,21,95,79,720,0,95,0,0.1416,1,1,1,1
KXBTC15M-26APR041300-00,yes,46,68,13,46,55,0,0,720,0,0,0.0554,0,1,1,1
KXBTC15M-26APR041245-45,no,78,89,1,22,87,1,0,540,1,1,0.0947,0,1,1,1
KXBTC15M-26APR041230-30,yes,47,55,4,47,100,43,660,300,100,1,0.0132,1,1,1,1
KXBTC15M-26APR041215-15,yes,49,54,4,49,50,0,0,720,0,0,0.0187,0,0,0,1
KXBTC15M-26APR041200-00,yes,27,42,15,29,98,23,720,660,98,1,0.0433,1,1,1,1
KXBTC15M-26APR041130-30,yes,42,59,14,42,88,0,300,720,0,0,0.0448,1,1,1,1
KXBTC15M-26APR041115-15,yes,41,64,0,41,100,41,480,0,100,1,0.0339,1,1,1,1
KXBTC15M-26APR041100-00,no,18,70,52,78,26,0,180,660,0,1,0.0411,0,0,1,1
KXBTC15M-26APR041045-45,yes,22,41,19,27,26,0,60,480,0,0,0.0331,0,0,0,1
KXBTC15M-26APR041015-15,no,44,56,1,56,77,44,120,0,77,0,0.0101,1,1,1,1
KXBTC15M-26APR041000-00,yes,38,69,30,38,42,1,600,720,1,0,0.0655,0,0,0,1
KXBTC15M-26APR040930-30,no,55,65,4,45,60,12,0,660,12,1,0.0206,0,1,0,1
KXBTC15M-26APR040915-15,yes,52,76,12,52,71,21,240,180,71,1,0.0228,0,1,1,1
KXBTC15M-26APR040900-00,no,33,42,9,64,33,0,0,720,0,1,0.0160,0,0,0,0
KXBTC15M-26APR040845-45,no,41,60,14,59,100,41,480,0,100,0,0.0154,1,1,1,1
KXBTC15M-26APR040830-30,no,10,64,54,48,84,9,60,0,84,0,0.0116,1,1,1,1
KXBTC15M-26APR040815-15,yes,71,77,1,71,77,1,0,720,1,0,0.0568,1,1,0,1
KXBTC15M-26APR040800-00,no,47,72,19,53,94,47,60,0,89,1,0.0191,1,1,1,1
KXBTC15M-26APR040745-45,yes,42,82,40,45,93,3,720,480,93,1,0.0867,1,1,1,1
KXBTC15M-26APR040730-30,yes,21,59,38,25,26,0,60,600,0,0,0.0211,0,0,0,1
KXBTC15M-26APR040715-15,no,27,41,0,73,61,11,420,360,21,1,0.0185,1,1,1,1
KXBTC15M-26APR040700-00,yes,52,84,21,52,100,52,600,0,100,1,0.0796,1,1,1,1
KXBTC15M-26APR040645-45,yes,37,100,35,37,100,37,300,0,100,1,0.0792,1,1,1,1
KXBTC15M-26APR040630-30,yes,50,92,38,50,97,34,720,300,97,1,0.0236,1,1,1,1
KXBTC15M-26APR040615-15,no,19,36,17,73,100,18,720,0,100,0,0.0142,1,1,1,1
KXBTC15M-26APR040600-00,yes,55,67,12,55,97,55,660,0,96,1,0.0169,1,1,1,1
KXBTC15M-26APR040545-45,yes,65,82,17,66,92,59,660,180,91,1,0.0331,1,1,1,1
KXBTC15M-26APR040530-30,no,56,82,20,44,99,42,720,240,99,0,0.0259,1,1,1,1
KXBTC15M-26APR040515-15,yes,41,99,51,41,99,41,600,0,99,1,0.1119,1,1,1,1
KXBTC15M-26APR040500-00,yes,43,88,45,45,44,0,120,660,0,0,0.0660,0,0,0,1
KXBTC15M-26APR040445-45,no,76,89,9,24,100,76,240,0,100,0,0.0549,1,1,1,1
KXBTC15M-26APR040430-30,yes,52,60,4,52,99,52,660,0,99,1,0.0198,1,1,1,1
KXBTC15M-26APR040415-15,no,41,65,14,59,92,23,540,120,92,0,0.0240,1,1,1,1
KXBTC15M-26APR040400-00,yes,21,36,9,21,98,14,480,120,98,1,0.0221,1,1,1,1
KXBTC15M-26APR040345-45,yes,62,67,5,62,99,54,720,240,99,1,0.0301,1,1,1,1
KXBTC15M-26APR040330-30,yes,64,74,10,64,64,1,0,720,1,0,0.0440,0,0,0,0
KXBTC15M-26APR040315-15,no,42,62,20,53,100,39,420,0,100,0,0.0164,1,1,1,1
KXBTC15M-26APR040300-00,yes,72,80,6,72,99,72,480,0,99,1,0.0506,1,1,1,1
KXBTC15M-26APR040245-45,yes,45,66,21,55,96,45,720,0,96,1,0.0275,1,1,1,1
KXBTC15M-26APR040230-30,yes,44,63,6,44,57,0,0,600,0,0,0.0266,0,1,1,1
KXBTC15M-26APR040215-15,yes,61,67,4,61,100,54,720,120,100,1,0.0402,1,1,1,1
KXBTC15M-26APR040130-30,no,48,59,11,51,99,25,720,360,99,0,0.0191,1,1,1,1
KXBTC15M-26APR040115-15,yes,61,80,11,61,96,61,120,0,96,1,0.0360,1,1,1,1
KXBTC15M-26APR040045-45,yes,43,54,11,46,93,43,360,0,86,1,0.0201,1,1,1,1
KXBTC15M-26APR040030-30,yes,19,40,21,35,100,19,720,0,100,1,0.0706,1,1,1,1
KXBTC15M-26APR040015-15,yes,37,45,7,37,85,0,540,720,0,0,0.0302,1,1,1,1
KXBTC15M-26APR040000-00,yes,42,48,6,43,73,1,180,720,1,0,0.0105,1,1,1,1
KXBTC15M-26APR032345-45,yes,41,47,4,41,94,27,720,360,94,1,0.0186,1,1,1,1
KXBTC15M-26APR032330-30,yes,27,40,13,33,27,0,0,720,0,0,0.0449,0,0,0,0
KXBTC15M-26APR032315-15,no,19,46,25,81,21,0,60,660,0,1,0.0210,0,0,0,1
KXBTC15M-26APR032300-00,no,50,64,14,49,99,49,720,0,99,0,0.0771,1,1,1,1
KXBTC15M-26APR032245-45,no,25,43,18,63,54,10,600,420,16,1,0.0392,1,1,1,1
KXBTC15M-26APR032230-30,yes,41,47,6,41,70,14,720,480,70,0,0.0138,1,1,1,1
KXBTC15M-26APR032215-15,yes,43,82,11,43,93,12,0,540,12,0,0.1237,1,1,1,1
KXBTC15M-26APR032200-00,yes,50,59,11,50,91,44,480,300,91,1,0.0313,1,1,1,1
KXBTC15M-26APR032145-45,no,64,78,9,36,99,56,600,240,99,0,0.0460,1,1,1,1
KXBTC15M-26APR032130-30,yes,33,45,11,33,68,19,480,420,58,1,0.0104,1,1,1,1
KXBTC15M-26APR032115-15,yes,41,57,16,49,88,1,360,600,1,0,0.0148,1,1,1,1
KXBTC15M-26APR032100-00,yes,32,44,12,36,32,0,0,660,0,0,0.0156,0,0,0,0
KXBTC15M-26APR032045-45,yes,32,66,8,32,59,13,420,660,13,0,0.0430,0,1,1,1
KXBTC15M-26APR032030-30,yes,53,86,12,53,100,53,300,0,100,1,0.0771,1,1,1,1
KXBTC15M-26APR032015-15,no,67,79,6,33,100,67,540,0,100,0,0.0706,1,1,1,1
KXBTC15M-26APR032000-00,no,18,37,19,78,27,0,60,600,0,1,0.0293,0,1,1,1
KXBTC15M-26APR031945-45,yes,74,93,19,75,75,22,720,360,75,1,0.1086,0,0,0,1
KXBTC15M-26APR031930-30,yes,55,68,13,57,82,14,480,660,36,1,0.0328,1,1,1,1
KXBTC15M-26APR031915-15,yes,48,56,8,49,66,0,300,720,0,0,0.0122,1,1,1,1
KXBTC15M-26APR031900-00,no,67,84,7,33,99,67,720,0,99,0,0.0801,1,1,1,1
KXBTC15M-26APR031845-45,yes,76,85,7,76,100,75,720,180,100,1,0.0879,1,1,1,1
KXBTC15M-26APR031830-30,yes,52,66,9,52,92,52,660,0,92,1,0.0315,1,1,1,1
KXBTC15M-26APR031815-15,yes,27,35,1,27,35,0,0,600,0,0,0.0298,1,1,1,1
KXBTC15M-26APR031800-00,yes,50,86,17,50,86,50,60,0,86,1,0.0277,1,1,1,1
KXBTC15M-26APR031745-45,yes,49,64,15,51,99,44,720,120,99,1,0.0227,1,1,1,1
KXBTC15M-26APR031730-30,yes,56,89,33,59,88,41,720,180,88,1,0.0730,1,1,1,1
KXBTC15M-26APR031715-15,yes,60,78,11,60,99,55,660,180,97,1,0.0462,1,1,1,1
KXBTC15M-26APR031700-00,no,58,84,26,34,100,57,720,0,100,0,0.0569,1,1,1,1
KXBTC15M-26APR031645-45,yes,20,73,53,47,99,20,300,0,99,1,0.0401,1,1,1,1
KXBTC15M-26APR031630-30,no,38,57,2,62,85,38,360,0,85,0,0.0137,1,1,1,1
KXBTC15M-26APR031615-15,yes,50,58,4,50,94,27,360,120,68,1,0.0190,1,1,1,1
KXBTC15M-26APR031600-00,yes,65,75,9,65,98,65,720,0,98,1,0.0817,1,1,1,1
KXBTC15M-26APR031545-45,yes,50,81,10,50,100,50,300,0,100,1,0.0562,1,1,1,1
KXBTC15M-26APR031530-30,yes,50,88,30,50,85,15,120,420,15,0,0.0906,0,1,1,1
KXBTC15M-26APR031515-15,yes,56,78,21,56,75,0,60,720,0,0,0.0658,0,1,1,1
KXBTC15M-26APR031500-00,no,68,81,15,32,100,68,120,0,100,0,0.0375,1,1,1,1
KXBTC15M-26APR031445-45,yes,39,65,7,39,81,0,120,600,0,0,0.0307,1,1,1,1
KXBTC15M-26APR031430-30,yes,56,75,12,56,100,56,720,0,100,1,0.0504,1,1,1,1
KXBTC15M-26APR031415-15,no,58,74,12,42,99,58,300,0,97,0,0.0552,1,1,1,1
KXBTC15M-26APR031400-00,yes,38,56,18,43,39,3,540,720,3,0,0.0171,0,0,0,1
KXBTC15M-26APR031345-45,no,24,43,5,76,59,23,240,480,40,1,0.0192,1,1,1,1
KXBTC15M-26APR031315-15,no,62,70,6,38,75,3,0,600,8,0,0.0534,1,1,1,1
KXBTC15M-26APR031300-00,yes,51,72,19,51,100,51,660,0,100,1,0.0641,1,1,1,1
KXBTC15M-26APR031245-45,yes,37,62,25,47,69,0,240,720,0,0,0.0397,1,1,1,1
KXBTC15M-26APR031230-30,no,45,60,15,51,61,0,60,660,0,1,0.0324,1,1,1,1
KXBTC15M-26APR031215-15,yes,40,73,29,40,100,28,720,300,100,1,0.0688,1,1,1,1
KXBTC15M-26APR031200-00,yes,38,61,21,38,78,14,600,720,14,1,0.0330,1,1,1,1
KXBTC15M-26APR031145-45,yes,44,57,13,49,54,0,120,720,0,0,0.0157,0,1,1,1
KXBTC15M-26APR031130-30,yes,34,45,7,34,37,0,0,720,0,0,0.0165,0,0,0,1
KXBTC15M-26APR031115-15,yes,32,42,9,32,88,28,660,360,71,0,0.0271,1,1,1,1
KXBTC15M-26APR031100-00,yes,60,75,25,60,100,60,0,0,100,1,0.0365,1,1,1,1
KXBTC15M-26APR031045-45,yes,35,44,5,35,39,0,0,660,0,0,0.0232,0,1,0,1
KXBTC15M-26APR031030-30,yes,57,67,9,57,100,47,600,120,100,1,0.0652,1,1,1,1
KXBTC15M-26APR031015-15,yes,40,46,6,40,100,40,720,0,100,1,0.0173,1,1,1,1
KXBTC15M-26APR031000-00,no,50,72,8,50,84,0,120,660,0,1,0.0987,1,1,1,1
KXBTC15M-26APR030945-45,yes,45,58,9,45,49,0,0,720,0,0,0.0364,0,1,0,1
KXBTC15M-26APR030930-30,no,44,60,11,56,54,9,60,540,22,1,0.0518,0,1,1,1
KXBTC15M-26APR030915-15,no,53,69,16,42,100,52,720,0,100,0,0.0957,1,1,1,1
KXBTC15M-26APR030900-00,yes,54,61,7,56,54,0,0,720,0,0,0.0439,0,0,0,0
KXBTC15M-26APR030830-30,yes,36,71,35,50,99,22,720,480,99,1,0.0591,1,1,1,1
KXBTC15M-26APR030815-15,yes,60,72,1,60,71,1,0,300,1,0,0.0329,1,1,1,1
KXBTC15M-26APR030800-00,no,39,56,17,52,92,38,720,0,92,0,0.0160,1,1,1,1
KXBTC15M-26APR030745-45,yes,36,68,32,36,100,35,720,0,100,1,0.0455,1,1,1,1
KXBTC15M-26APR030730-30,yes,60,73,7,60,100,60,540,0,100,1,0.0750,1,1,1,1
KXBTC15M-26APR030715-15,yes,38,53,15,39,54,0,180,720,0,0,0.0118,1,1,1,1
KXBTC15M-26APR030700-00,yes,61,75,4,61,100,61,600,0,100,1,0.0811,1,1,1,1
KXBTC15M-26APR030645-45,yes,15,22,7,16,66,9,720,420,66,1,0.1106,1,1,1,1
KXBTC15M-26APR030630-30,no,58,65,5,42,100,36,720,240,100,0,0.0606,1,1,1,1
KXBTC15M-26APR030615-15,yes,29,48,18,29,30,0,0,720,0,0,0.0100,0,0,0,1
KXBTC15M-26APR030600-00,yes,34,44,8,34,36,0,0,720,0,0,0.0293,0,0,0,1
KXBTC15M-26APR030545-45,no,32,68,36,44,42,0,60,240,0,1,0.0580,0,0,1,1
KXBTC15M-26APR030530-30,no,36,47,11,58,100,33,720,60,100,0,0.0151,1,1,1,1
KXBTC15M-26APR030515-15,no,51,68,12,49,100,51,420,0,100,0,0.0916,1,1,1,1
KXBTC15M-26APR030500-00,no,50,60,6,50,59,1,540,720,1,1,0.0615,1,1,1,1
KXBTC15M-26APR030445-45,no,25,42,17,65,100,24,660,0,100,0,0.0570,1,1,1,1
KXBTC15M-26APR030415-15,no,41,52,11,58,41,0,0,600,0,1,0.0128,0,0,0,0
KXBTC15M-26APR030400-00,yes,41,54,13,42,78,2,420,720,2,0,0.0193,1,1,1,1
KXBTC15M-26APR030345-45,yes,46,64,18,50,100,45,660,0,100,1,0.0727,1,1,1,1
KXBTC15M-26APR030330-30,yes,54,63,3,54,99,54,540,0,99,1,0.0606,1,1,1,1
KXBTC15M-26APR030315-15,yes,46,55,9,48,97,33,720,240,97,1,0.0294,1,1,1,1
KXBTC15M-26APR030300-00,yes,57,62,3,57,98,28,720,120,98,1,0.0683,1,1,1,1
KXBTC15M-26APR030245-45,yes,48,71,20,48,100,48,720,0,100,1,0.1185,1,1,1,1
KXBTC15M-26APR030230-30,yes,54,66,10,54,74,14,360,660,14,0,0.0816,1,1,1,1
KXBTC15M-26APR030215-15,yes,54,70,12,54,98,35,660,180,98,1,0.0998,1,1,1,1
KXBTC15M-26APR030200-00,yes,51,65,10,51,55,0,0,600,0,0,0.0723,0,0,0,1
KXBTC15M-26APR030130-30,yes,8,34,26,22,17,0,120,660,0,0,0.0648,0,0,1,1
KXBTC15M-26APR030115-15,yes,40,66,22,40,80,1,420,660,1,0,0.0643,1,1,1,1
KXBTC15M-26APR030100-00,yes,65,80,2,65,98,48,720,360,98,1,0.1344,1,1,1,1
KXBTC15M-26APR030045-45,yes,28,63,33,28,79,26,720,420,79,1,0.0498,1,1,1,1
KXBTC15M-26APR030030-30,no,25,64,28,75,98,25,360,0,98,0,0.0367,1,1,1,1
KXBTC15M-26APR030015-15,yes,43,69,19,43,99,43,720,0,99,1,0.0843,1,1,1,1
KXBTC15M-26APR030000-00,no,34,45,3,66,41,1,0,720,1,1,0.0260,0,1,0,1
KXBTC15M-26APR022345-45,yes,46,57,11,51,79,1,120,720,1,0,0.0396,1,1,1,1
KXBTC15M-26APR022330-30,yes,41,61,17,41,93,12,540,720,12,0,0.0959,1,1,1,1
KXBTC15M-26APR022315-15,yes,49,59,10,49,100,39,540,60,100,1,0.0802,1,1,1,1
KXBTC15M-26APR022245-45,yes,25,40,15,29,49,0,300,720,0,0,0.1145,1,1,1,1
KXBTC15M-26APR022230-30,no,35,53,18,65,92,34,60,0,92,0,0.0123,1,1,1,1
KXBTC15M-26APR022215-15,yes,30,45,15,32,32,0,60,600,0,0,0.0485,0,0,0,1
KXBTC15M-26APR022200-00,yes,36,55,17,36,97,25,720,300,97,1,0.0511,1,1,1,1
KXBTC15M-26APR022145-45,yes,49,57,8,49,60,0,120,480,0,0,0.0505,1,1,1,1
KXBTC15M-26APR022130-30,yes,44,64,12,44,100,44,300,0,100,1,0.0756,1,1,1,1
KXBTC15M-26APR022115-15,yes,38,53,15,42,81,19,600,540,81,1,0.0109,1,1,1,1
KXBTC15M-26APR022100-00,yes,23,44,21,25,23,0,0,720,0,0,0.0253,0,0,0,0
KXBTC15M-26APR022045-45,no,46,53,6,54,83,14,720,420,83,0,0.0110,1,1,1,1
KXBTC15M-26APR022030-30,yes,53,65,11,53,98,50,360,540,75,1,0.0440,1,1,1,1
KXBTC15M-26APR022015-15,no,22,53,31,70,100,10,720,180,100,0,0.0115,1,1,1,1
KXBTC15M-26APR022000-00,no,58,71,0,42,75,30,180,300,38,1,0.0611,1,1,1,1
KXBTC15M-26APR021945-45,yes,37,44,7,38,55,0,180,720,0,0,0.0217,1,1,1,1
KXBTC15M-26APR021930-30,yes,55,68,18,55,86,54,0,240,54,0,0.0403,1,1,1,1
KXBTC15M-26APR021915-15,yes,25,39,10,25,81,0,300,720,0,0,0.0307,1,1,1,1
KXBTC15M-26APR021900-00,yes,20,65,45,23,99,20,720,0,99,1,0.0442,1,1,1,1
KXBTC15M-26APR021845-45,yes,72,80,7,72,100,72,660,0,100,1,0.0852,1,1,1,1
KXBTC15M-26APR021830-30,yes,73,83,0,73,88,19,240,720,19,0,0.0806,1,1,1,1
KXBTC15M-26APR021815-15,yes,55,68,11,55,84,1,240,720,1,0,0.0539,1,1,1,1
KXBTC15M-26APR021800-00,yes,64,85,14,64,100,64,600,0,100,1,0.1074,1,1,1,1
KXBTC15M-26APR021730-30,yes,59,73,14,60,100,58,180,0,100,1,0.0621,1,1,1,1
KXBTC15M-26APR021715-15,no,30,36,3,70,100,30,600,0,100,0,0.0613,1,1,1,1
KXBTC15M-26APR021645-45,yes,52,64,10,52,91,10,480,720,10,0,0.0768,1,1,1,1
KXBTC15M-26APR021630-30,yes,57,76,16,57,99,57,720,0,99,1,0.1369,1,1,1,1
KXBTC15M-26APR021615-15,yes,17,31,14,17,17,0,0,300,0,0,0.0656,0,0,0,0
KXBTC15M-26APR021600-00,yes,42,54,7,42,96,36,660,180,91,1,0.0241,1,1,1,1
KXBTC15M-26APR021545-45,no,51,69,6,49,100,32,540,360,100,0,0.0878,1,1,1,1
KXBTC15M-26APR021530-30,yes,34,57,23,38,64,1,540,720,1,0,0.0366,1,1,1,1
KXBTC15M-26APR021515-15,yes,57,76,13,57,100,40,720,180,100,1,0.1485,1,1,1,1
KXBTC15M-26APR021500-00,no,25,65,40,71,25,0,0,540,0,1,0.0853,0,0,0,0
KXBTC15M-26APR021445-45,no,36,48,12,62,36,0,0,600,0,1,0.0146,0,0,0,0
KXBTC15M-26APR021430-30,yes,59,71,3,59,90,2,360,660,2,0,0.1167,1,1,1,1
KXBTC15M-26APR021415-15,no,38,47,7,62,74,5,420,600,25,1,0.0183,1,1,1,1
KXBTC15M-26APR021400-00,no,54,60,4,46,100,54,660,0,100,0,0.0583,1,1,1,1
KXBTC15M-26APR021345-45,no,61,69,6,39,100,61,600,0,100,0,0.1296,1,1,1,1
KXBTC15M-26APR021300-00,yes,57,70,9,57,61,2,0,720,2,0,0.1068,0,1,0,1
KXBTC15M-26APR021245-45,yes,49,57,0,49,100,49,660,0,100,1,0.0443,1,1,1,1
KXBTC15M-26APR021230-30,yes,43,53,8,43,60,4,120,540,18,0,0.0196,1,1,1,1
KXBTC15M-26APR021215-15,yes,48,57,2,48,100,48,720,0,100,1,0.0473,1,1,1,1
KXBTC15M-26APR021200-00,yes,40,45,2,40,46,0,60,720,0,0,0.0441,1,1,0,1
KXBTC15M-26APR021145-45,yes,37,71,14,37,85,26,0,240,52,1,0.1269,1,1,1,1
KXBTC15M-26APR021130-30,yes,35,65,27,35,42,1,120,720,1,0,0.1431,0,0,0,1
KXBTC15M-26APR021115-15,yes,19,56,37,29,76,19,180,0,54,0,0.0366,1,1,1,1
KXBTC15M-26APR021100-00,yes,41,65,20,41,45,18,0,120,26,0,0.0808,0,0,0,1
KXBTC15M-26APR021030-30,yes,36,54,1,36,71,0,300,600,0,0,0.0293,1,1,1,1
KXBTC15M-26APR021015-15,yes,45,62,16,45,100,45,660,0,100,1,0.0862,1,1,1,1
KXBTC15M-26APR020930-30,no,57,64,6,43,78,0,180,720,0,1,0.0803,1,1,1,1
KXBTC15M-26APR020915-15,no,26,70,44,67,94,25,720,0,94,0,0.0953,1,1,1,1
KXBTC15M-26APR020900-00,no,51,63,7,49,100,51,540,0,100,0,0.0596,1,1,1,1
KXBTC15M-26APR020845-45,yes,45,65,20,47,100,42,720,180,100,1,0.0663,1,1,1,1
KXBTC15M-26APR020830-30,no,71,82,8,29,98,71,720,0,98,0,0.1375,1,1,1,1
KXBTC15M-26APR020815-15,yes,30,46,12,30,34,2,0,360,2,0,0.0128,0,0,0,1
KXBTC15M-26APR020800-00,yes,49,57,5,49,59,0,240,660,0,0,0.0255,1,1,1,1
KXBTC15M-26APR020745-45,no,47,56,3,53,100,47,660,0,100,0,0.0206,1,1,1,1
KXBTC15M-26APR020715-15,no,51,56,1,49,100,50,660,60,100,0,0.0235,1,1,1,1
KXBTC15M-26APR020700-00,yes,33,55,22,39,67,19,360,600,31,0,0.0192,1,1,1,1
KXBTC15M-26APR020645-45,yes,61,72,6,61,100,57,660,480,100,1,0.0805,1,1,1,1
KXBTC15M-26APR020630-30,yes,47,82,18,47,99,47,480,0,99,1,0.1026,1,1,1,1
KXBTC15M-26APR020615-15,yes,37,62,1,37,62,0,0,420,0,0,0.0289,1,1,1,1
KXBTC15M-26APR020600-00,no,77,90,3,23,92,55,0,120,77,1,0.0979,1,1,1,1
KXBTC15M-26APR020545-45,no,61,91,1,39,95,61,120,0,95,0,0.0740,1,1,1,1
KXBTC15M-26APR020530-30,yes,44,66,22,52,100,28,720,180,100,1,0.0603,1,1,1,1
KXBTC15M-26APR020515-15,no,57,68,2,43,100,57,720,0,100,0,0.0692,1,1,1,1
KXBTC15M-26APR020200-00,no,57,65,19,43,83,2,0,540,2,1,0.0955,1,1,1,1
KXBTC15M-26APR020145-45,yes,40,61,21,44,99,27,720,360,99,1,0.0903,1,1,1,1
KXBTC15M-26APR020130-30,no,39,44,0,61,55,1,240,720,1,1,0.0561,1,1,1,1
KXBTC15M-26APR020115-15,no,36,55,13,64,57,3,60,180,3,1,0.0255,1,1,1,1
KXBTC15M-26APR020100-00,no,26,46,20,73,51,1,420,600,1,1,0.0270,1,1,1,1
KXBTC15M-26APR020045-45,no,43,56,13,53,100,42,420,0,100,0,0.0457,1,1,1,1
KXBTC15M-26APR020030-30,no,35,42,1,65,100,35,660,0,100,0,0.0721,1,1,1,1
KXBTC15M-26APR020015-15,no,44,54,1,56,99,21,540,420,99,0,0.0370,1,1,1,1
KXBTC15M-26APR020000-00,yes,47,57,6,47,74,32,120,300,65,1,0.0547,1,1,1,1
KXBTC15M-26APR012345-45,no,51,64,6,49,100,51,300,0,100,0,0.0956,1,1,1,1
KXBTC15M-26APR012315-15,yes,41,66,5,41,79,0,180,480,0,0,0.1331,1,1,1,1
KXBTC15M-26APR012245-45,yes,54,64,2,54,66,0,60,600,0,0,0.1262,1,1,1,1
KXBTC15M-26APR012230-30,yes,54,62,6,54,84,27,600,480,84,1,0.1191,1,1,1,1
KXBTC15M-26APR012215-15,yes,33,43,10,37,43,0,60,660,0,0,0.1141,1,1,1,1
KXBTC15M-26APR012200-00,no,48,58,5,52,70,0,60,600,0,1,0.1115,1,1,1,1
KXBTC15M-26APR012100-00,yes,41,70,25,41,100,33,660,300,100,1,0.0967,1,1,1,1
KXBTC15M-26APR012045-45,yes,50,61,7,50,100,50,600,0,100,1,0.0422,1,1,1,1
KXBTC15M-26APR012030-30,yes,46,60,14,46,86,46,360,0,83,1,0.0392,1,1,1,1
KXBTC15M-26APR012015-15,no,53,65,8,47,64,0,60,660,0,1,0.0589,1,1,1,1
KXBTC15M-26APR012000-00,yes,36,53,17,44,70,5,180,660,13,0,0.0118,1,1,1,1
